UwnXA4ox3K9RMGaRwqgaBw	lqx--hrRwe0oK6WnFYNXlg	-2.13042	2.13042
UwnXA4ox3K9RMGaRwqgaBw	_ZyJLAlkmqefU0WXQ2o6jQ	1.06187	1.06187
J3baStGXE2xRXYcgABj00A	BVRWDjbj9g712L5INfhKog	-0.92233	0.92233
_QbGo-V3NT6MUfIWpQgZNQ	sIyHTizqAiGu12XMLX3N3g	-0.60578	0.60578
MgM1QYyaLYmfjdesfYDLrg	E9ZsPtGovfEPHlMHkDdlQA	0.83991	0.83991
MgM1QYyaLYmfjdesfYDLrg	vSf0pqvaLp5sVSjJPeOqqQ	0.92013	0.92013
MgM1QYyaLYmfjdesfYDLrg	QJlab4DqvBRJPUfg7Vn5ZQ	-0.14146	0.14146
b-93VRhI5SmtBkFeO1PYmw	ZRHDA3fLcwQsrBqUEo8KIg	1.02661	1.02661
5lfc5Vc7NtKHlzLixUZ1fA	KOOtk3mhxPoJtjGGtP54qQ	-0.41710	0.41710
5lfc5Vc7NtKHlzLixUZ1fA	lW0kmB01LDdXJvBpZWKgNg	0.60257	0.60257
NQ1FQJvmmpdt2Amll84gMA	IRYj1b1-mlXqABVsl9SoqQ	-1.09266	1.09266
NQ1FQJvmmpdt2Amll84gMA	rad3s5u3uNco7mZXQ-arOg	-0.07362	0.07362
NQ1FQJvmmpdt2Amll84gMA	thChit1w56sjMYwZwxaP1Q	0.94070	0.94070
NQ1FQJvmmpdt2Amll84gMA	qLa_684GMvVfR4WNHshQSA	-0.08367	0.08367
NQ1FQJvmmpdt2Amll84gMA	nX38puAVP3qV7AjYANkObA	-1.08642	1.08642
NQ1FQJvmmpdt2Amll84gMA	HyfFenprdpIA4rmKu6DW3g	-0.10403	0.10403
PrzowtC0DJ7UIYJ5ydMwig	RhbOa-Ft3sZB4B_1j5LfyA	-1.65322	1.65322
6Mn7lNMKL8vU1bPpWPjWKw	AfWA8pvc5AW9QafQLui7_A	0.00000	0.00000
mP_Rd_iQV1jjaddaviu0Kg	t65wgP7lQrCqxjBpMwOdbw	0.49025	0.49025
38ei7Gi1n8JdcG93xzcv0Q	uqxw_geNvNbPs_YY4TAhCA	0.54247	0.54247
IxmLUff2CYzBw2fMTSrwzg	05fTEsjUPVo5jks8PpNKCQ	0.00000	0.00000
ZytTP_2ofL7vZcWAa3ARPg	1_tzgIokeCFWkeLpPzMFqw	1.29692	1.29692
t7TUopLpmp5i2qfUw0TmvA	PNThcRNEFI3azvfhvhd_KA	2.23791	2.23791
t7TUopLpmp5i2qfUw0TmvA	JauLZ0TL3D3VIGtSnStzhA	-0.76163	0.76163
mwbpjCuUK_7LcmcvviT19g	pVH6ngKnMdJSpkFEw0XKlQ	-0.11109	0.11109
mwbpjCuUK_7LcmcvviT19g	2e2e7WgqU1BnpxmQL5jbfw	-0.49565	0.49565
f-szx4elIV9GaF4PE5Hs5g	BsPVtrxmqHeZ7BwORWLvrA	-0.49738	0.49738
dmVQgFJ31R0alu46PauDBg	QJlab4DqvBRJPUfg7Vn5ZQ	-0.64921	0.64921
faViT3oFK9fAalx3Ch6DQg	Hl8ChFS_0BgSKYxNAdOzbQ	0.28903	0.28903
faViT3oFK9fAalx3Ch6DQg	GH24nKQEuoBf-SvLlim8rQ	-3.74490	3.74490
Z2plM53IU6v6rVgBSgkopg	xNcqwYAUeVOhe3KNC4Xjaw	-1.07267	1.07267
Z2plM53IU6v6rVgBSgkopg	aGbjLWzcrnEx2ZmMCFm3EA	1.06175	1.06175
oXuY865XGZMpmBtIrjxYyA	XDYnLQC8ViZejuCDp4eCwg	-0.33761	0.33761
0T787q7R18uZozJ5C1BDpQ	CZjcFdvJhksq9dy58NVEzw	-1.13173	1.13173
0T787q7R18uZozJ5C1BDpQ	LTMEAdWM4m5tIDCSrkALIg	1.80107	1.80107
mb8G_uAvKfJ0YMIo-eYA1w	NCVmm5-crBCYCzNumZ90FA	0.46914	0.46914
KpWt9K0KkdFqnVR5QZhlUQ	4KwEzJyeuHqna7_A_eeI3g	-0.20058	0.20058
KpWt9K0KkdFqnVR5QZhlUQ	Me4q6iXSjJyFsfKx-l3kcw	3.69804	3.69804
WWQsKXxL_BPRosZ3d3_KoQ	eLPld7Q17XxlclFGzZQX5g	-1.40059	1.40059
rhwBHGg_mU-KPPN1teCJbw	2e2e7WgqU1BnpxmQL5jbfw	-3.00000	3.00000
uVO-X-GyoZsw7BmVmG7Jyw	QbmcCE_cLq4WO8ZMKImaLw	0.36782	0.36782
RsV52K1832avkMOXxAbPhg	oeUCpP2rGiYcZrHUhiysdg	-1.98378	1.98378
5gwgO7RHZf1CaTRb4FanCA	N50HceZf1595UtU867u4uQ	-1.29076	1.29076
B21rWHhUxCEuuIRjSCjmGQ	YJmHANxQvmldWbxqzwdaQw	-3.02085	3.02085
aJGbFSkf6zCBbadpcD5uow	gkWEjZIVcrUerEzed6IKpg	0.84339	0.84339
aJGbFSkf6zCBbadpcD5uow	2sn5BECdlYxqQlw1VODDoA	-1.14644	1.14644
aJGbFSkf6zCBbadpcD5uow	Xnwjo2TUu4AyGdmsxeG7OQ	-0.23343	0.23343
aJGbFSkf6zCBbadpcD5uow	RO1fBofbml7ygeY2AiWFYg	-1.34087	1.34087
bnbuNIgtRUu6myT1ikazvQ	QW22Xgl6_VEtP-YmUAw3Wg	-0.20773	0.20773
bnbuNIgtRUu6myT1ikazvQ	udY-ZptATLEMz3BzZsEB5g	-0.30012	0.30012
SPIaqyGdmh7XsBRCE3YdBA	H52LFxw13LBS6_ewxCwlfg	0.40660	0.40660
SPIaqyGdmh7XsBRCE3YdBA	BvyARfwpde38566aiDM10w	-1.56126	1.56126
rBEFKTbKBiZ9K6RxTODl9A	o1waKt8jEYGAbRCVIEzeDg	-0.20438	0.20438
rBEFKTbKBiZ9K6RxTODl9A	svoahtxi05CncY954Vu-uw	-1.10732	1.10732
EdDN-WY4qHdeWiTVOlirNg	OBUQ86JDhbGWdSxmyIt7Dw	-0.08478	0.08478
EdDN-WY4qHdeWiTVOlirNg	9Bnc9YP0n5cR57xkP6fQmQ	-0.14827	0.14827
FgAj77Kdaap1yRDwKLuQZA	27ADmOieSUZfbiU15als7w	1.17464	1.17464
FgAj77Kdaap1yRDwKLuQZA	xNcqwYAUeVOhe3KNC4Xjaw	-0.73608	0.73608
ZKHAt_d7INgVsNjsH14HhA	abyw7M9utpZJGo_RF0LScQ	0.36410	0.36410
ZKHAt_d7INgVsNjsH14HhA	ateowLnq6kpgNNWHzCDByQ	1.38234	1.38234
ZKHAt_d7INgVsNjsH14HhA	KcWUgvyl64Vp0PfwQRZQkw	0.30778	0.30778
ZKHAt_d7INgVsNjsH14HhA	s5-VDvUqyYnD8RG3LPqnbQ	-0.62806	0.62806
TddrDvuELF0vocO5Oe8SRw	UBvTnbaRD3h_dD6oXWLCBA	1.00000	1.00000
uPQV4FG82Q8kAqELl5l2WQ	BW1JCE3Qj4uIokg7kLUL7w	1.00000	1.00000
-0WC02FcDvjBrg76MlBXhA	DjOxXobyGDwWt89q4z1twg	0.00000	0.00000
0S9V6f4hPnSA5GfAWNRtdw	xxOQ7h6s3InV8o8DOVHlMA	0.18249	0.18249
n02dxfgovFw3fSZEoVGYTg	2Dbg35sPSGmZGcbBVNa9dA	-1.00000	1.00000
n02dxfgovFw3fSZEoVGYTg	MN0OLvP8i0SirMJ7AMuMzA	-2.00000	2.00000
